Date,Symbol,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover
18-08-2011,BAJAJ-AUTO,1452.4,1450.25,1457.95,1403.2,1438,1437.75,1428.67,497113,7.10E+13
19-08-2011,BAJAJ-AUTO,1437.75,1413,1454.5,1400.85,1429.8,1427.15,1433.19,450277,6.45E+13
22-08-2011,BAJAJ-AUTO,1427.15,1429.8,1491.8,1401.25,1482,1481.25,1446.39,550604,7.96E+13
23-08-2011,BAJAJ-AUTO,1481.25,1485,1570.5,1470,1545,1544.85,1535.55,708844,1.09E+14
24-08-2011,BAJAJ-AUTO,1544.85,1559,1565.9,1491.75,1522.85,1516.05,1524.75,546455,8.33E+13
25-08-2011,BAJAJ-AUTO,1516.05,1520.25,1560,1502.2,1525.35,1517.4,1525.65,624893,9.53E+13
26-08-2011,BAJAJ-AUTO,1517.4,1515,1542.5,1480,1493,1503.7,1518.32,488399,7.42E+13
29-08-2011,BAJAJ-AUTO,1503.7,1505,1617,1505,1566,1573.55,1571.01,1010232,1.59E+14
30-08-2011,BAJAJ-AUTO,1573.55,1589,1590,1548.4,1582.95,1573.55,1564.37,643577,1.01E+14
02-09-2011,BAJAJ-AUTO,1573.55,1639,1639.5,1586,1635.7,1628.1,1610.12,679766,1.09E+14
05-09-2011,BAJAJ-AUTO,1628.1,1624,1689.7,1612.35,1668,1667,1652.24,712904,1.18E+14
06-09-2011,BAJAJ-AUTO,1667,1670,1694.85,1628.1,1646,1643.7,1658.74,586133,9.72E+13
07-09-2011,BAJAJ-AUTO,1643.7,1645.7,1672,1631,1640,1640.45,1649.59,407606,6.72E+13
08-09-2011,BAJAJ-AUTO,1640.45,1638.2,1648.9,1601.8,1627.35,1625,1618.13,472420,7.64E+13
09-09-2011,BAJAJ-AUTO,1625,1628,1650,1623.15,1628.05,1625.45,1634.28,297225,4.86E+13
12-09-2011,BAJAJ-AUTO,1625.45,1606,1620,1565,1569.25,1573.35,1583.6,358546,5.68E+13
13-09-2011,BAJAJ-AUTO,1573.35,1584.95,1626.65,1573.55,1600,1600.15,1601.92,389232,6.24E+13
14-09-2011,BAJAJ-AUTO,1600.15,1605,1642.6,1580.5,1629.1,1629.3,1625.21,794550,1.29E+14
15-09-2011,BAJAJ-AUTO,1629.3,1635,1642.5,1606,1630,1628.6,1624.35,316196,5.14E+13
16-09-2011,BAJAJ-AUTO,1628.6,1630.25,1638.45,1610,1615,1626.15,1626.66,317907,5.17E+13
19-09-2011,BAJAJ-AUTO,1626.15,1629.85,1631,1592.2,1609,1601.95,1608.76,278761,4.48E+13
20-09-2011,BAJAJ-AUTO,1601.95,1607,1630,1605.3,1629.5,1628.1,1624.47,291674,4.74E+13
21-09-2011,BAJAJ-AUTO,1628.1,1628.15,1633.5,1595.1,1604,1603.1,1616.1,263863,4.26E+13
22-09-2011,BAJAJ-AUTO,1603.1,1595,1595,1536.6,1539.8,1542.35,1555.38,565257,8.79E+13
23-09-2011,BAJAJ-AUTO,1542.35,1535,1565.6,1520.85,1550,1548.6,1546.11,508073,7.86E+13
26-09-2011,BAJAJ-AUTO,1548.6,1551,1551,1485,1506,1509,1508.95,468201,7.06E+13
27-09-2011,BAJAJ-AUTO,1509,1525,1550,1509.4,1543,1545.4,1535.45,483498,7.42E+13
28-09-2011,BAJAJ-AUTO,1545.4,1545.85,1545.85,1502.3,1515,1515.4,1516.22,821979,1.25E+14
29-09-2011,BAJAJ-AUTO,1515.4,1505,1548.3,1494,1540.1,1539,1528.63,564047,8.62E+13
30-09-2011,BAJAJ-AUTO,1539,1530,1565.45,1514,1536.05,1535.95,1539.47,386423,5.95E+13
03-10-2011,BAJAJ-AUTO,1535.95,1525,1548.9,1502.45,1515,1519.5,1523.68,474547,7.23E+13
04-10-2011,BAJAJ-AUTO,1519.5,1519.5,1533.15,1477.2,1490,1493.6,1504.66,482145,7.25E+13
05-10-2011,BAJAJ-AUTO,1493.6,1501.9,1514.5,1482.3,1500.7,1497.95,1497.2,289106,4.33E+13
07-10-2011,BAJAJ-AUTO,1497.95,1517.4,1538.5,1489.1,1514.8,1503.1,1516.26,414572,6.29E+13
10-10-2011,BAJAJ-AUTO,1503.1,1495.1,1572.9,1493.1,1565,1553.55,1533.08,420110,6.44E+13
11-10-2011,BAJAJ-AUTO,1553.55,1568,1589.5,1568,1578.75,1578.75,1580.69,648631,1.03E+14
12-10-2011,BAJAJ-AUTO,1578.75,1585,1616.95,1557,1587,1586.25,1589.6,626689,9.96E+13
13-10-2011,BAJAJ-AUTO,1586.25,1586.5,1604.9,1577.05,1581.8,1586.3,1591.01,303763,4.83E+13
14-10-2011,BAJAJ-AUTO,1586.3,1586.3,1639.95,1580.05,1635,1633.4,1610.56,310643,5.00E+13
17-10-2011,BAJAJ-AUTO,1633.4,1648,1662.65,1626.25,1656.05,1654.35,1643.99,320667,5.27E+13
18-10-2011,BAJAJ-AUTO,1654.35,1635,1649.95,1598.55,1605,1607.65,1615.04,261766,4.23E+13
19-10-2011,BAJAJ-AUTO,1607.65,1624,1648,1621.5,1642,1636.65,1635.2,509465,8.33E+13
20-10-2011,BAJAJ-AUTO,1636.65,1643,1655,1555.15,1602.7,1613.55,1608.18,1371301,2.21E+14
21-10-2011,BAJAJ-AUTO,1613.55,1629,1654.95,1614.4,1643.6,1641.3,1640.41,692109,1.14E+14
24-10-2011,BAJAJ-AUTO,1641.3,1662,1706,1656,1694.2,1694.4,1690.93,645780,1.09E+14
25-10-2011,BAJAJ-AUTO,1694.4,1705,1764.8,1678.65,1760.05,1751.65,1721.61,515279,8.87E+13
26-10-2011,BAJAJ-AUTO,1751.65,1755.25,1766,1752.1,1765,1757.6,1757.53,109807,1.93E+13
28-10-2011,BAJAJ-AUTO,1757.6,1799.7,1823.55,1751,1754.7,1756.7,1779.12,487888,8.68E+13
31-10-2011,BAJAJ-AUTO,1756.7,1763,1769.65,1721.25,1740,1729.9,1747.49,319157,5.58E+13
01-11-2011,BAJAJ-AUTO,1729.9,1728.4,1750,1691,1722,1713.5,1714.51,317896,5.45E+13
02-11-2011,BAJAJ-AUTO,1713.5,1705,1747.95,1700,1720,1718.6,1730.4,460966,7.98E+13
03-11-2011,BAJAJ-AUTO,1718.6,1728.25,1735,1703,1734.9,1727.9,1719.9,203849,3.51E+13
04-11-2011,BAJAJ-AUTO,1727.9,1769,1769.3,1710,1748,1744.75,1741.6,396363,6.90E+13
08-11-2011,BAJAJ-AUTO,1744.75,1738,1753.9,1717.15,1720,1724,1731.61,186399,3.23E+13
09-11-2011,BAJAJ-AUTO,1724,1735,1747,1704.3,1715,1715,1722.39,422171,7.27E+13
11-11-2011,BAJAJ-AUTO,1715,1715,1754,1696.55,1746,1745.55,1733.76,360380,6.25E+13
14-11-2011,BAJAJ-AUTO,1745.55,1757,1774.9,1732.6,1740.8,1737.85,1758.85,251453,4.42E+13
15-11-2011,BAJAJ-AUTO,1737.85,1735,1756,1706,1708.25,1716.25,1734.83,220537,3.83E+13
16-11-2011,BAJAJ-AUTO,1716.25,1725,1740,1690.05,1731.4,1725.7,1716.26,232273,3.99E+13
17-11-2011,BAJAJ-AUTO,1725.7,1725,1737.8,1712.1,1725,1718.2,1726.44,239797,4.14E+13
18-11-2011,BAJAJ-AUTO,1718.2,1710,1727.9,1685.05,1694.1,1692.4,1706.86,237212,4.05E+13
21-11-2011,BAJAJ-AUTO,1692.4,1681.5,1698.75,1615,1625.1,1623.25,1643.88,381310,6.27E+13
22-11-2011,BAJAJ-AUTO,1623.25,1629.95,1633.05,1580,1605.25,1600.1,1599.47,620320,9.92E+13
23-11-2011,BAJAJ-AUTO,1600.1,1599,1611.95,1565.8,1607,1600.05,1584.43,434677,6.89E+13
24-11-2011,BAJAJ-AUTO,1600.05,1601.8,1676.9,1567.55,1640,1654.8,1627.87,770419,1.25E+14
25-11-2011,BAJAJ-AUTO,1654.8,1650,1673.8,1630.45,1637.25,1639.25,1648.79,711745,1.17E+14
28-11-2011,BAJAJ-AUTO,1639.25,1647,1666.85,1597.65,1616.9,1617.9,1622.15,602501,9.77E+13
29-11-2011,BAJAJ-AUTO,1617.9,1616,1656,1604.4,1654,1649.1,1633.7,637470,1.04E+14
30-11-2011,BAJAJ-AUTO,1649.1,1648,1689,1631.45,1678,1669,1664.7,549026,9.14E+13
01-12-2011,BAJAJ-AUTO,1669,1700,1729.8,1696.65,1699.35,1703.85,1709.64,427820,7.31E+13
02-12-2011,BAJAJ-AUTO,1703.85,1695.25,1720,1678.55,1715,1714.55,1703.71,572981,9.76E+13
05-12-2011,BAJAJ-AUTO,1714.55,1715.4,1725,1685.1,1700,1700.3,1696.94,294590,5.00E+13
07-12-2011,BAJAJ-AUTO,1700.3,1714.9,1731.6,1688.35,1726,1724.45,1715.64,445761,7.65E+13
08-12-2011,BAJAJ-AUTO,1724.45,1723.9,1739,1715,1728,1728.1,1727.06,674181,1.16E+14
09-12-2011,BAJAJ-AUTO,1728.1,1719,1719,1656.5,1669,1670.35,1676.76,496143,8.32E+13
12-12-2011,BAJAJ-AUTO,1670.35,1694,1694.55,1618,1635,1631.1,1636.19,383792,6.28E+13
13-12-2011,BAJAJ-AUTO,1631.1,1612.35,1668,1612.35,1667.5,1659.85,1645.38,312977,5.15E+13
14-12-2011,BAJAJ-AUTO,1659.85,1660,1685,1640.05,1648.8,1649.1,1665.28,585662,9.75E+13
15-12-2011,BAJAJ-AUTO,1649.1,1638,1660,1626.25,1660,1651.65,1648.1,330750,5.45E+13
16-12-2011,BAJAJ-AUTO,1651.65,1653,1707.9,1635.3,1660,1650.75,1680.35,646551,1.09E+14
19-12-2011,BAJAJ-AUTO,1650.75,1650.75,1657.9,1626,1639.05,1641.1,1640.47,347378,5.70E+13
20-12-2011,BAJAJ-AUTO,1641.1,1654.95,1661.85,1594.9,1603,1600.65,1622.2,497259,8.07E+13
21-12-2011,BAJAJ-AUTO,1600.65,1630,1630,1567.6,1617.2,1614.3,1598.61,575749,9.20E+13
22-12-2011,BAJAJ-AUTO,1614.3,1591,1620,1582.15,1614.2,1611.75,1605.45,410356,6.59E+13
23-12-2011,BAJAJ-AUTO,1611.75,1620,1620,1588,1598.8,1598.55,1597.32,315520,5.04E+13
26-12-2011,BAJAJ-AUTO,1598.55,1599.1,1619,1593.25,1612,1611.15,1609.67,199783,3.22E+13
27-12-2011,BAJAJ-AUTO,1611.15,1615,1634.3,1600.95,1630,1625.5,1622.83,278288,4.52E+13
28-12-2011,BAJAJ-AUTO,1625.5,1626,1642.7,1596,1600.2,1609.85,1616.42,270036,4.36E+13
29-12-2011,BAJAJ-AUTO,1609.85,1599.95,1612.4,1594.3,1601.9,1602.35,1601.74,467321,7.49E+13
30-12-2011,BAJAJ-AUTO,1602.35,1612,1616.4,1581.2,1590,1591.4,1591.64,253010,4.03E+13
02-01-2012,BAJAJ-AUTO,1591.4,1600,1600,1442,1466.3,1475.5,1480.94,1562234,2.31E+14
03-01-2012,BAJAJ-AUTO,1475.5,1477.7,1503.2,1450,1492.25,1494.5,1478.87,1571131,2.32E+14
04-01-2012,BAJAJ-AUTO,1494.5,1500,1500,1414.55,1427,1425.55,1435.55,1409364,2.02E+14
05-01-2012,BAJAJ-AUTO,1425.55,1425,1474,1420,1469,1468.6,1454.54,706451,1.03E+14
06-01-2012,BAJAJ-AUTO,1468.6,1451.65,1473.05,1441.1,1456.5,1456.75,1453.7,610087,8.87E+13
07-01-2012,BAJAJ-AUTO,1456.75,1468.9,1468.9,1445,1445.5,1448.45,1451.66,40007,5.81E+12
09-01-2012,BAJAJ-AUTO,1448.45,1441,1448,1408.65,1422,1422.35,1422.9,642117,9.14E+13
10-01-2012,BAJAJ-AUTO,1422.35,1425.95,1464,1425.1,1433,1429.5,1437.71,785660,1.13E+14
11-01-2012,BAJAJ-AUTO,1429.5,1436.9,1464,1428,1456.95,1456.9,1449.72,579709,8.40E+13
12-01-2012,BAJAJ-AUTO,1456.9,1463,1486,1456.9,1478,1475.6,1472.85,401787,5.92E+13
13-01-2012,BAJAJ-AUTO,1475.6,1487.85,1489.15,1420.9,1430.05,1430.75,1443.59,781805,1.13E+14
16-01-2012,BAJAJ-AUTO,1430.75,1430,1444,1407.2,1423.6,1423.55,1424.05,961687,1.37E+14
17-01-2012,BAJAJ-AUTO,1423.55,1427.1,1462,1427.1,1454.25,1452.5,1451.36,844361,1.23E+14
18-01-2012,BAJAJ-AUTO,1452.5,1465,1472,1440.1,1453,1454.75,1454.66,574832,8.36E+13
19-01-2012,BAJAJ-AUTO,1454.75,1466.5,1482.4,1425,1471.25,1467.75,1456.14,1758437,2.56E+14
20-01-2012,BAJAJ-AUTO,1467.75,1470,1575,1461,1565,1561.35,1537.91,2163086,3.33E+14
23-01-2012,BAJAJ-AUTO,1561.35,1561.35,1591.65,1551,1569.5,1574.55,1569.35,678084,1.06E+14
24-01-2012,BAJAJ-AUTO,1574.55,1580,1597,1555.85,1577,1580.65,1574.33,565749,8.91E+13
25-01-2012,BAJAJ-AUTO,1580.65,1584.95,1609.6,1568.9,1588,1587.85,1585.56,705819,1.12E+14
27-01-2012,BAJAJ-AUTO,1587.85,1598,1601.05,1524,1540.1,1539.75,1551.14,934981,1.45E+14
30-01-2012,BAJAJ-AUTO,1539.75,1534.95,1560.95,1526,1552,1550.2,1548.02,441162,6.83E+13
31-01-2012,BAJAJ-AUTO,1550.2,1569.75,1610,1532.2,1601,1601.3,1589.7,895498,1.42E+14
01-02-2012,BAJAJ-AUTO,1601.3,1621,1639.8,1585.2,1613.05,1610.8,1614.46,567315,9.16E+13
02-02-2012,BAJAJ-AUTO,1610.8,1620.3,1625,1588,1609.4,1607.45,1606.61,570411,9.16E+13
03-02-2012,BAJAJ-AUTO,1607.45,1609,1636,1602.05,1606,1611.85,1618.25,408579,6.61E+13
06-02-2012,BAJAJ-AUTO,1611.85,1633.9,1647,1615,1639,1640.7,1633.55,534972,8.74E+13
07-02-2012,BAJAJ-AUTO,1640.7,1650,1660,1624.05,1628.55,1636.85,1642.11,499011,8.19E+13
08-02-2012,BAJAJ-AUTO,1636.85,1640,1662,1631.3,1650,1649.45,1649.45,451371,7.45E+13
09-02-2012,BAJAJ-AUTO,1649.45,1650,1708.75,1637.9,1708,1701.7,1683.23,462615,7.79E+13
10-02-2012,BAJAJ-AUTO,1701.7,1709,1749,1702.15,1740,1736.05,1720.21,435583,7.49E+13
13-02-2012,BAJAJ-AUTO,1736.05,1736.05,1764,1734,1747.95,1748.15,1750.33,384318,6.73E+13
14-02-2012,BAJAJ-AUTO,1748.15,1753.35,1753.35,1716.6,1741,1732.35,1729.94,273347,4.73E+13
15-02-2012,BAJAJ-AUTO,1732.35,1745,1765,1739,1744.85,1747.7,1751.07,303764,5.32E+13
16-02-2012,BAJAJ-AUTO,1747.7,1727.9,1833,1720,1800.7,1811.6,1779.45,579458,1.03E+14
17-02-2012,BAJAJ-AUTO,1811.6,1820,1824.95,1775.75,1804,1804.35,1798.78,558701,1.00E+14
21-02-2012,BAJAJ-AUTO,1804.35,1790.25,1828,1790,1810,1809.25,1807.24,502041,9.07E+13
22-02-2012,BAJAJ-AUTO,1809.25,1810,1840,1786.75,1802,1803.5,1807.35,548854,9.92E+13
23-02-2012,BAJAJ-AUTO,1803.5,1795,1818.9,1775,1790,1785.8,1791.66,433250,7.76E+13
24-02-2012,BAJAJ-AUTO,1785.8,1791,1809.95,1753,1770,1762.9,1774.33,284890,5.05E+13
27-02-2012,BAJAJ-AUTO,1762.9,1760,1773.25,1681.15,1717,1706.1,1719.23,348072,5.98E+13
28-02-2012,BAJAJ-AUTO,1706.1,1715,1777.25,1712.35,1776,1766.5,1743.25,256852,4.48E+13
29-02-2012,BAJAJ-AUTO,1766.5,1775,1843.35,1775,1805.5,1801.6,1808.86,574365,1.04E+14
01-03-2012,BAJAJ-AUTO,1801.6,1803.45,1818.35,1744.85,1770,1774.2,1769.22,440508,7.79E+13
02-03-2012,BAJAJ-AUTO,1774.2,1798,1798,1735,1737.1,1749.95,1752.22,467694,8.20E+13
03-03-2012,BAJAJ-AUTO,1749.95,1755,1755,1732,1735.9,1737.35,1741.73,13193,2.30E+12
05-03-2012,BAJAJ-AUTO,1737.35,1725,1730,1693.15,1710,1701.9,1703.42,237483,4.05E+13
06-03-2012,BAJAJ-AUTO,1701.9,1690,1754.9,1665,1712,1703.95,1719.57,706514,1.21E+14
07-03-2012,BAJAJ-AUTO,1703.95,1718.95,1754,1690.9,1737,1733.2,1732.44,450671,7.81E+13
09-03-2012,BAJAJ-AUTO,1733.2,1766,1775,1739.4,1754,1752.85,1756.11,475893,8.36E+13
12-03-2012,BAJAJ-AUTO,1752.85,1760,1808.3,1753.75,1786.35,1787.75,1785.18,398121,7.11E+13
13-03-2012,BAJAJ-AUTO,1787.75,1787.05,1804.6,1768.3,1786.7,1782.95,1784.18,382659,6.83E+13
14-03-2012,BAJAJ-AUTO,1782.95,1798.5,1809,1754.55,1765,1764.85,1776.92,592470,1.05E+14
15-03-2012,BAJAJ-AUTO,1764.85,1758,1769.75,1728.8,1734,1736.1,1742.55,225533,3.93E+13
16-03-2012,BAJAJ-AUTO,1736.1,1736.1,1757.1,1715,1719.95,1721.65,1736,302574,5.25E+13
19-03-2012,BAJAJ-AUTO,1721.65,1715.05,1734.3,1693.55,1703,1710.75,1709.06,224501,3.84E+13
20-03-2012,BAJAJ-AUTO,1710.75,1714.9,1714.9,1665.1,1685,1688.8,1684.81,234741,3.95E+13
21-03-2012,BAJAJ-AUTO,1688.8,1681.5,1739.75,1669.4,1730,1734,1718.43,252017,4.33E+13
22-03-2012,BAJAJ-AUTO,1734,1732.95,1745,1671.5,1679.95,1688.6,1716.7,245862,4.22E+13
23-03-2012,BAJAJ-AUTO,1688.6,1685,1743.1,1647,1719.05,1709.35,1688.76,293408,4.95E+13
26-03-2012,BAJAJ-AUTO,1709.35,1720,1720,1653,1653,1661.9,1682.25,254243,4.28E+13
27-03-2012,BAJAJ-AUTO,1661.9,1673,1682.8,1650,1662.05,1662,1663.76,242898,4.04E+13
28-03-2012,BAJAJ-AUTO,1662,1668,1668,1619.95,1642,1637.8,1638.43,216604,3.55E+13
29-03-2012,BAJAJ-AUTO,1637.8,1636,1661.15,1612.1,1655,1652.7,1638.34,354863,5.81E+13
30-03-2012,BAJAJ-AUTO,1652.7,1660,1687.55,1649.2,1684.9,1678.8,1666.29,300425,5.01E+13
02-04-2012,BAJAJ-AUTO,1678.8,1687,1696,1636.15,1654.1,1655.2,1652.63,397504,6.57E+13
03-04-2012,BAJAJ-AUTO,1655.2,1664,1670,1638.65,1642.1,1647.4,1656.77,315878,5.23E+13
04-04-2012,BAJAJ-AUTO,1647.4,1634,1647.8,1625.05,1635,1633.45,1635.17,207675,3.40E+13
09-04-2012,BAJAJ-AUTO,1633.45,1629.2,1658.25,1617.05,1649.05,1650.75,1644.66,278437,4.58E+13
10-04-2012,BAJAJ-AUTO,1650.75,1658.7,1665.9,1635,1646.65,1647.55,1652.86,207760,3.43E+13
11-04-2012,BAJAJ-AUTO,1647.55,1648,1655,1622.3,1635,1633.75,1637.56,261929,4.29E+13
12-04-2012,BAJAJ-AUTO,1633.75,1650.8,1650.8,1631,1633.05,1637.85,1640,232192,3.81E+13
13-04-2012,BAJAJ-AUTO,1637.85,1635.2,1687.1,1631.45,1637.7,1639.45,1667.12,296474,4.94E+13
16-04-2012,BAJAJ-AUTO,1639.45,1644.8,1660.35,1632.65,1647.25,1649.5,1651.82,141174,2.33E+13
17-04-2012,BAJAJ-AUTO,1649.5,1650,1679.9,1635.15,1677,1672.35,1668.71,310645,5.18E+13
18-04-2012,BAJAJ-AUTO,1672.35,1680,1735,1678,1715.9,1716.05,1720.28,365607,6.29E+13
19-04-2012,BAJAJ-AUTO,1716.05,1726,1739.85,1719.05,1732.1,1729.7,1730.09,321788,5.57E+13
20-04-2012,BAJAJ-AUTO,1729.7,1718.55,1758,1676.2,1713.7,1708.7,1726.09,277764,4.79E+13
23-04-2012,BAJAJ-AUTO,1708.7,1710.1,1719.8,1666.2,1669.65,1675.7,1692.89,271771,4.60E+13
24-04-2012,BAJAJ-AUTO,1675.7,1665.4,1685,1635,1647.1,1648.05,1653.97,273272,4.52E+13
25-04-2012,BAJAJ-AUTO,1648.05,1642.1,1686.8,1640.65,1654.3,1654.7,1660.67,348725,5.79E+13
26-04-2012,BAJAJ-AUTO,1654.7,1648.5,1668.85,1601,1610.1,1606.45,1617.62,507708,8.21E+13
27-04-2012,BAJAJ-AUTO,1606.45,1610,1634,1580,1581,1582.4,1599.3,250912,4.01E+13
28-04-2012,BAJAJ-AUTO,1582.4,1599,1599,1578.6,1593,1591.05,1589.97,13002,2.07E+12
30-04-2012,BAJAJ-AUTO,1591.05,1594.9,1630.8,1578.4,1623.05,1624.45,1602.48,569158,9.12E+13
02-05-2012,BAJAJ-AUTO,1624.45,1624,1638.9,1585,1594.8,1592.15,1604.36,455150,7.30E+13
03-05-2012,BAJAJ-AUTO,1592.15,1586,1590,1524.3,1557.8,1560.5,1558.19,747841,1.17E+14
04-05-2012,BAJAJ-AUTO,1560.5,1559,1559,1492,1505,1502.95,1508.47,1206447,1.82E+14
07-05-2012,BAJAJ-AUTO,1502.95,1495,1529.85,1470.4,1515.1,1518.1,1502.79,849042,1.28E+14
08-05-2012,BAJAJ-AUTO,1518.1,1525,1532.2,1481.1,1490.05,1489.95,1503.64,721085,1.08E+14
09-05-2012,BAJAJ-AUTO,1489.95,1480,1528.5,1471.85,1526,1518.2,1497.88,449675,6.74E+13
10-05-2012,BAJAJ-AUTO,1518.2,1527.05,1548.95,1492,1505,1503.75,1523.56,363771,5.54E+13
11-05-2012,BAJAJ-AUTO,1503.75,1490,1566.1,1486.1,1560,1558.15,1533.9,324933,4.98E+13
14-05-2012,BAJAJ-AUTO,1558.15,1577,1599,1551.1,1586.15,1586.9,1581.11,771726,1.22E+14
15-05-2012,BAJAJ-AUTO,1586.9,1582.25,1619,1567.4,1607.1,1608.65,1592.68,564739,8.99E+13
16-05-2012,BAJAJ-AUTO,1608.65,1595,1629,1572.65,1626,1614.35,1596.1,420813,6.72E+13
17-05-2012,BAJAJ-AUTO,1614.35,1630,1637.5,1561,1570.1,1575.35,1596.06,1347787,2.15E+14
18-05-2012,BAJAJ-AUTO,1575.35,1534,1555,1523.25,1530,1528.5,1533.36,419088,6.43E+13
21-05-2012,BAJAJ-AUTO,1528.5,1535.2,1540,1498,1522.8,1517.45,1515.61,438608,6.65E+13
22-05-2012,BAJAJ-AUTO,1517.45,1521,1537,1494.05,1496,1507.25,1512.53,537075,8.12E+13
23-05-2012,BAJAJ-AUTO,1507.25,1496,1496.55,1475.25,1485,1487,1485.01,662611,9.84E+13
24-05-2012,BAJAJ-AUTO,1487,1469,1508,1455.1,1506,1500.65,1482.65,317883,4.71E+13
25-05-2012,BAJAJ-AUTO,1500.65,1507.15,1525,1481.1,1497.75,1492.75,1494.59,508349,7.60E+13
28-05-2012,BAJAJ-AUTO,1492.75,1495,1519.95,1490,1511,1515.9,1507.55,222665,3.36E+13
29-05-2012,BAJAJ-AUTO,1515.9,1525,1533.05,1494,1531,1529.25,1514.38,502749,7.61E+13
30-05-2012,BAJAJ-AUTO,1529.25,1526,1529,1505.05,1514,1521,1518.09,320035,4.86E+13
31-05-2012,BAJAJ-AUTO,1521,1500,1530.9,1496.15,1516,1511.4,1514.25,557963,8.45E+13
01-06-2012,BAJAJ-AUTO,1511.4,1508,1514.4,1485.1,1500,1498.8,1495.52,513157,7.67E+13
04-06-2012,BAJAJ-AUTO,1498.8,1480,1504.5,1452.8,1491,1496.45,1476.29,354252,5.23E+13
05-06-2012,BAJAJ-AUTO,1496.45,1482.65,1498.9,1480,1492.3,1492.3,1491.18,562186,8.38E+13
06-06-2012,BAJAJ-AUTO,1492.3,1500,1550,1498,1543,1541.1,1523.68,505154,7.70E+13
07-06-2012,BAJAJ-AUTO,1541.1,1550,1567,1533.15,1541.35,1544,1551.29,504257,7.82E+13
08-06-2012,BAJAJ-AUTO,1544,1540,1540,1515,1526.05,1527.35,1524.98,529633,8.08E+13
11-06-2012,BAJAJ-AUTO,1527.35,1532.25,1576.4,1532.25,1558.9,1563.45,1566.77,890334,1.39E+14
12-06-2012,BAJAJ-AUTO,1563.45,1558,1582.4,1548.1,1570,1570.95,1571.46,585258,9.20E+13
13-06-2012,BAJAJ-AUTO,1570.95,1570,1578.5,1544.1,1560,1560.5,1559.58,366237,5.71E+13
14-06-2012,BAJAJ-AUTO,1560.5,1550,1577,1539,1539,1549.9,1558.53,334879,5.22E+13
15-06-2012,BAJAJ-AUTO,1549.9,1547.9,1550,1515,1538,1527.3,1527.45,1652948,2.52E+14
18-06-2012,BAJAJ-AUTO,1527.3,1539.5,1555,1520,1544.7,1542.45,1539.35,327747,5.05E+13
19-06-2012,BAJAJ-AUTO,1542.45,1540,1545.15,1526,1535,1535.4,1535.14,199100,3.06E+13
20-06-2012,BAJAJ-AUTO,1535.4,1535,1541,1528.65,1535.1,1535.2,1534.99,527580,8.10E+13
21-06-2012,BAJAJ-AUTO,1535.2,1531.8,1545,1516.2,1536,1536.25,1527.46,618693,9.45E+13
22-06-2012,BAJAJ-AUTO,1536.25,1524,1558.85,1524,1546.9,1545.4,1546.12,435310,6.73E+13
25-06-2012,BAJAJ-AUTO,1545.4,1546.25,1559.85,1538.1,1541,1548.4,1550.44,292270,4.53E+13
26-06-2012,BAJAJ-AUTO,1548.4,1549.75,1567,1542,1560.8,1558.35,1557.42,330128,5.14E+13
27-06-2012,BAJAJ-AUTO,1558.35,1562.4,1568.8,1551.95,1559.05,1558.75,1559.74,289380,4.51E+13
28-06-2012,BAJAJ-AUTO,1558.75,1560,1567,1545,1550,1550.25,1551.67,330958,5.14E+13
29-06-2012,BAJAJ-AUTO,1550.25,1571,1579,1556.1,1570.9,1572.85,1571.56,373990,5.88E+13
02-07-2012,BAJAJ-AUTO,1572.85,1575,1580,1548.05,1557.15,1558.1,1556.13,436558,6.79E+13
03-07-2012,BAJAJ-AUTO,1558.1,1552.3,1572,1550.1,1563.05,1561.95,1564.4,342167,5.35E+13
04-07-2012,BAJAJ-AUTO,1561.95,1570,1590.9,1558,1582,1583.2,1580.21,735299,1.16E+14
05-07-2012,BAJAJ-AUTO,1583.2,1552,1563,1545.15,1556,1555.95,1554.05,529214,8.22E+13
06-07-2012,BAJAJ-AUTO,1555.95,1553,1562.1,1531.25,1539,1539.2,1539.18,469624,7.23E+13
09-07-2012,BAJAJ-AUTO,1539.2,1530,1534.5,1491.2,1506,1505.7,1509.58,370594,5.59E+13
10-07-2012,BAJAJ-AUTO,1505.7,1510,1535.55,1505.1,1527,1524.4,1521.34,296711,4.51E+13
11-07-2012,BAJAJ-AUTO,1524.4,1520,1520,1500.05,1511.5,1511.5,1510.98,376183,5.68E+13
12-07-2012,BAJAJ-AUTO,1511.5,1505,1517.95,1485,1490.05,1490.6,1498.31,390285,5.85E+13
13-07-2012,BAJAJ-AUTO,1490.6,1495.2,1503.65,1484.1,1500,1499.05,1493.92,323062,4.83E+13
16-07-2012,BAJAJ-AUTO,1499.05,1505,1511.7,1481,1488,1486.45,1499.37,375382,5.63E+13
17-07-2012,BAJAJ-AUTO,1486.45,1490,1493.1,1431.7,1446,1445.05,1449.82,1111465,1.61E+14
18-07-2012,BAJAJ-AUTO,1445.05,1445,1525,1425.1,1521.9,1520.9,1471.71,2626124,3.86E+14
19-07-2012,BAJAJ-AUTO,1520.9,1530,1565,1506,1549,1547.8,1538.2,1265315,1.95E+14
20-07-2012,BAJAJ-AUTO,1547.8,1523.05,1596,1523.05,1590,1592.1,1577.4,1168722,1.84E+14
23-07-2012,BAJAJ-AUTO,1592.1,1580,1588.8,1556,1558,1561.4,1571.41,405812,6.38E+13
